Column1,Column2,Column3,Column4,Column5,Column6,Column7
Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
2.2573113,0.754197,6.543553,6.998465,9.610692,43.264652,83.425217
2.2593129,0.756591,6.514822,7.027196,9.612327,43.024590,83.375702
2.2613144,0.768562,6.495667,7.048745,9.616090,42.860188,83.252182
2.2633159,0.761379,6.507639,7.070293,9.639404,42.821213,83.326859
2.2653224,0.770957,6.502851,7.067899,9.635178,42.815041,83.238762
2.2673247,0.761379,6.505245,7.103813,9.662405,42.675766,83.324425
2.2693257,0.754197,6.466936,7.089447,9.625504,42.563564,83.348015
2.2713273,0.747014,6.474119,7.115785,9.649179,42.485374,83.418053
2.2733285,0.761379,6.488485,7.139728,9.677595,42.459183,83.307335
2.2753301,0.794899,6.481302,7.166065,9.694927,42.340420,83.007881
2.2773311,0.768562,6.452570,7.170853,9.677163,42.182663,83.207535
2.2793326,0.787716,6.459754,7.161276,9.676403,42.262089,83.047554
2.2813325,0.775745,6.469330,7.178036,9.694236,42.230774,83.162247
2.2833338,0.799688,6.478908,7.197190,9.716753,42.208996,82.963600
2.2853353,0.780534,6.457359,7.204373,9.706169,42.076839,83.107811
2.2873363,0.794899,6.469330,7.204373,9.715302,42.136459,82.995064
2.2893379,0.816448,6.481302,7.218739,9.735710,42.143200,82.820282
2.2913392,0.821236,6.495667,7.199584,9.731503,42.283703,82.794418
2.2933402,0.826025,6.502851,7.194796,9.733163,42.336323,82.760773
2.2953415,0.823631,6.502851,7.187613,9.727652,42.363506,82.781532
2.2973430,0.823631,6.524399,7.194796,9.747371,42.427906,82.805122
2.2993441,0.826025,6.514822,7.175642,9.727026,42.464016,82.773933
2.3013456,0.828419,6.517216,7.161276,9.718244,42.532845,82.755844
2.3033531,0.842785,6.536370,7.154093,9.727049,42.651829,82.652946
2.3053541,0.826025,6.533976,7.134939,9.709918,42.708893,82.794891
2.3073556,0.835602,6.543553,7.132545,9.715426,42.764870,82.722801
2.3093569,0.828419,6.553130,7.125362,9.715996,42.830841,82.795128
2.3113582,0.830813,6.545948,7.120573,9.707845,42.820522,82.766678
2.3133595,0.821236,6.545948,7.082265,9.678964,42.969444,82.849190
2.3153617,0.823631,6.560313,7.067899,9.678392,43.090450,82.844101
2.3173628,0.811659,6.548342,7.055928,9.660522,43.081081,82.934296
2.3193643,0.806871,6.562707,7.053534,9.668118,43.149944,82.990784
2.3213654,0.811659,6.548342,7.024802,9.637812,43.207470,82.934296
2.3233669,0.816448,6.560313,7.017620,9.641125,43.290710,82.905869
2.3253629,0.806871,6.524399,7.012831,9.612420,43.150539,82.950043
2.3273635,0.792505,6.533976,7.020014,9.622968,43.154991,83.084381
2.3293650,0.802082,6.541159,7.010437,9.621658,43.230011,83.009247
2.3313661,0.785322,6.524399,7.029591,9.622871,43.070950,83.136497
2.3333676,0.785322,6.519610,7.039168,9.626626,43.011353,83.131508
2.3353689,0.768562,6.517216,7.058322,9.637671,42.914719,83.274284
2.3373704,0.766168,6.533976,7.065505,9.654078,42.956821,83.312088
2.3393717,0.749408,6.526793,7.079871,9.658426,42.859379,83.449966
2.3413730,0.766168,6.531582,7.077477,9.661224,42.898125,83.309662
2.3433743,0.782928,6.500456,7.113390,9.667949,42.627647,83.132263
2.3453758,0.787716,6.498062,7.127756,9.677303,42.562187,83.088142
2.3473771,0.811659,6.481302,7.139728,9.676868,42.454479,82.861961
2.3493783,0.826025,6.464542,7.151699,9.675713,42.341854,82.718330
2.3513796,0.840390,6.476513,7.170853,9.699104,42.325500,82.606628
2.3533812,0.847573,6.450176,7.180430,9.689259,42.177258,82.514046
2.3553822,0.871516,6.440599,7.197190,9.697443,42.083061,82.293770
2.3573837,0.869122,6.433416,7.201979,9.696015,42.031471,82.306213
2.3593848,0.893064,6.447782,7.218739,9.720167,42.041855,82.114288
2.3613861,0.888276,6.435811,7.247470,9.733166,41.873882,82.141640
2.3633814,0.900247,6.423839,7.247470,9.726355,41.829105,82.022430
2.3653834,0.897853,6.440599,7.259441,9.746125,41.853432,82.063820
2.3673847,0.897853,6.459754,7.280990,9.774833,41.851978,82.087051
2.3693862,0.883487,6.459754,7.288173,9.778876,41.815338,82.212090
2.3713872,0.876305,6.481302,7.292961,9.796043,41.885525,82.300018
2.3733888,0.854756,6.486091,7.316904,9.815145,41.800446,82.492653
2.3753893,0.837996,6.464542,7.321692,9.803046,41.679226,82.613960
2.3773906,0.833208,6.474119,7.309721,9.800025,41.764572,82.666451
2.3793919,0.842785,6.466936,7.316904,9.801460,41.710903,82.574944
2.3813934,0.842785,6.459754,7.331269,9.807457,41.624001,82.566772
2.3833947,0.835602,6.454965,7.309721,9.787585,41.682961,82.624023
2.3853960,0.828419,6.454965,7.304933,9.783399,41.697594,82.686737
2.3873975,0.821236,6.469330,7.307327,9.794065,41.746552,82.765396
2.3893991,0.818842,6.459754,7.292961,9.776819,41.759743,82.775681
2.3914001,0.826025,6.478908,7.292961,9.790089,41.846645,82.734306
2.3934016,0.821236,6.476513,7.273807,9.773839,41.908554,82.773338
2.3954029,0.809265,6.462148,7.261836,9.754411,41.886677,82.861923
2.3974044,0.804476,6.454965,7.257047,9.745691,41.871677,82.895912
2.3994055,0.799688,6.483696,7.240287,9.751901,42.059563,82.968750
2.4014082,0.797293,6.483696,7.206767,9.726843,42.190552,82.989594
2.4034095,0.790111,6.498062,7.213950,9.741158,42.220524,83.067337
2.4054110,0.802082,6.500456,7.187613,9.724251,42.341526,82.965912
2.4074175,0.806871,6.493273,7.178036,9.712767,42.351063,82.916588
2.4094188,0.802082,6.505245,7.158882,9.706243,42.476501,82.971031
2.4114203,0.797293,6.522005,7.137333,9.701224,42.632355,83.030365
2.4134219,0.773351,6.519610,7.113390,9.680068,42.705524,83.235229
2.4154232,0.770957,6.536370,7.101419,9.682389,42.824722,83.273117
2.4174242,0.770957,6.519610,7.089447,9.662296,42.800591,83.255981
2.4194257,0.770957,6.526793,7.079871,9.660123,42.870224,83.263336
2.4214272,0.758985,6.529187,7.075082,9.657284,42.893837,83.369415
2.4234285,0.770957,6.536370,7.075082,9.663089,42.930874,83.273117
2.4254293,0.770957,6.522005,7.082265,9.658644,42.839890,83.258438
2.4274306,0.775745,6.505245,7.094236,9.656510,42.721638,83.199638
2.4294319,0.809265,6.490879,7.087053,9.644312,42.706062,82.893196
2.4314334,0.806871,6.502851,7.094236,9.657448,42.727665,82.926918
2.4334347,0.823631,6.495667,7.087053,9.648750,42.734615,82.773636
2.4354362,0.847573,6.493273,7.108602,9.665051,42.650894,82.563171
2.4374375,0.847573,6.478908,7.132545,9.673045,42.492744,82.546867
2.4394391,0.859545,6.466936,7.125362,9.660789,42.476460,82.428978
2.4414403,0.852362,6.481302,7.144516,9.683900,42.457981,82.507973
2.4434419,0.852362,6.481302,7.144516,9.683900,42.457981,82.507973
2.4454429,0.847573,6.493273,7.142122,9.689731,42.516598,82.563171
2.4474444,0.866727,6.478908,7.170853,9.703020,42.350883,82.380394
2.4494457,0.849968,6.452570,7.192401,9.699935,42.141533,82.495895
2.4514477,0.842785,6.447782,7.206767,9.706785,42.059772,82.553131
2.4534492,0.811659,6.450176,7.240287,9.730639,41.920628,82.827873
2.4554505,0.826025,6.442994,7.249864,9.734219,41.859680,82.694244
2.4574518,0.837996,6.419051,7.264230,9.730133,41.705833,82.562195
2.4594531,0.849968,6.428628,7.295355,9.760734,41.632725,82.468269
2.4614532,0.849968,6.423839,7.316904,9.773702,41.528004,82.462715
2.4634547,0.864333,6.423839,7.345635,9.796486,41.424911,82.336823
2.4654560,0.881093,6.440599,7.388732,9.841290,41.341236,82.210121
2.4674520,0.878699,6.431022,7.395915,9.840209,41.270714,82.219604
2.4694536,0.921796,6.450176,7.436617,9.887253,41.223736,81.866920
2.4714546,0.917007,6.450176,7.455772,9.901222,41.147743,81.908607
2.4734561,0.952921,6.447782,7.477320,9.919288,41.077957,81.593079
2.4754572,0.948133,6.431022,7.482109,9.911556,40.984474,81.613235
2.4774587,0.948133,6.426234,7.489292,9.913876,40.936581,81.607079
2.4794600,0.917007,6.445388,7.474926,9.912539,41.054268,81.902679
2.4814613,0.897853,6.466936,7.407886,9.874420,41.391449,82.095726
2.4834626,0.864333,6.466936,7.386338,9.855268,41.454548,82.387291
2.4854641,0.854756,6.486091,7.326481,9.822286,41.763210,82.492653
2.4874651,0.849968,6.493273,7.264230,9.780291,42.034508,82.542404
2.4894667,0.835602,6.486091,7.228316,9.747622,42.136673,82.659027
2.4914680,0.833208,6.500456,7.154093,9.702125,42.491810,82.695839
2.4934690,0.806871,6.495667,7.108602,9.663175,42.638813,82.919174
2.4954705,0.804476,6.505245,7.077477,9.646558,42.804295,82.950264
2.4974713,0.766168,6.505245,7.029591,9.608349,42.978233,83.282822
2.4994729,0.749408,6.507639,6.972128,9.566689,43.214764,83.430855
2.5014739,0.725465,6.505245,6.933820,9.535322,43.350159,83.636665
2.5034754,0.708705,6.522005,6.905088,9.524655,43.533653,83.798363
2.5054767,0.670397,6.531582,6.876357,9.507643,43.676937,84.139725
2.5074780,0.639271,6.524399,6.866780,9.493636,43.672100,84.403931
2.5094793,0.627300,6.543553,6.818895,9.471479,43.950493,84.524055
2.5114803,0.653637,6.574678,6.780586,9.467312,44.257523,84.322464
2.5134816,0.658426,6.555524,6.778192,9.452635,44.186974,84.264542
2.5154831,0.660820,6.565102,6.761432,9.447445,44.300304,84.252167
2.5174844,0.660820,6.560313,6.761432,9.444118,44.279617,84.248001
2.5194860,0.653637,6.555524,6.759038,9.438577,44.265945,84.305984
2.5214870,0.670397,6.557919,6.756643,9.439701,44.293762,84.163094
2.5234895,0.677580,6.567496,6.756643,9.446870,44.338306,84.109535
2.5254905,0.691945,6.557919,6.761432,9.444684,44.283142,83.976837
2.5274928,0.689551,6.550736,6.771009,9.446384,44.210476,83.990997
2.5294943,0.677580,6.543553,6.799740,9.461166,44.052746,84.088135
2.5314953,0.711100,6.543553,6.835655,9.489464,43.917316,83.797905
2.5334969,0.735042,6.538764,6.873963,9.515623,43.748085,83.586136
2.5354981,0.739831,6.529187,6.876357,9.511147,43.699039,83.535309
2.5374997,0.761379,6.541159,6.905088,9.541840,43.642155,83.360748
2.5395010,0.782928,6.533976,6.950580,9.571645,43.434273,83.167160
2.5415022,0.804476,6.538764,6.950580,9.576700,43.466206,82.986046
2.5435033,0.842785,6.541159,6.974523,9.599010,43.398918,82.658264
2.5455048,0.861939,6.548342,7.010437,9.631716,43.293613,82.501434
2.5475061,0.873910,6.545948,7.015225,9.634653,43.270622,82.395752
2.5495071,0.917007,6.555524,7.020014,9.648647,43.317390,82.036957
2.5515094,0.948133,6.574678,7.029591,9.671634,43.379078,81.793961
2.5535109,0.948133,6.603410,7.060717,9.713789,43.374893,81.829185
2.5555122,0.952921,6.617775,7.094236,9.748395,43.303257,81.806061
2.5575137,0.962498,6.624959,7.089447,9.750731,43.358814,81.733696
2.5595150,0.967287,6.632141,7.099025,9.763047,43.353497,81.702011
2.5615165,0.955316,6.617775,7.108602,9.759089,43.246872,81.785751
2.5635176,0.952921,6.617775,7.110996,9.760598,43.235779,81.806061
2.5655191,0.940950,6.596227,7.120573,9.751828,43.098656,81.881546
2.5675204,0.933767,6.603410,7.130150,9.762991,43.086403,81.951347
2.5695217,0.917007,6.584256,7.108602,9.732705,43.081490,82.071266
2.5715227,0.926584,6.569890,7.096631,9.715153,43.074165,81.972237
2.5735242,0.912219,6.589044,7.070293,9.707559,43.253532,82.117805
2.5755253,0.902642,6.572284,7.087053,9.707523,43.108757,82.179886
2.5775268,0.902642,6.579467,7.041562,9.679243,43.323536,82.188316
2.5795279,0.871516,6.581861,7.029591,9.669312,43.364510,82.457245
2.5815294,0.840390,6.553130,7.036774,9.652251,43.194923,82.692131
2.5835297,0.809265,6.545948,7.022408,9.634239,43.205647,82.952377
2.5855308,0.770957,6.507639,7.039168,9.617360,42.952141,83.243690
2.5875313,0.754197,6.510033,7.022408,9.605392,43.022133,83.391663
2.5895329,0.727860,6.507639,7.031985,9.608745,42.959816,83.618164
2.5915344,0.687157,6.462148,7.015225,9.562684,42.810593,83.930222
2.5935357,0.679974,6.462148,7.008042,9.556902,42.836536,83.993202
2.5955367,0.665608,6.447782,7.000860,9.540910,42.796383,84.106201
2.5975382,0.670397,6.435811,6.988888,9.524371,42.794930,84.053139
2.5995393,0.653637,6.438205,6.993677,9.528338,42.778309,84.202927
2.6015408,0.632089,6.433416,7.000860,9.528925,42.718494,84.388649
2.6035421,0.636877,6.445388,7.022408,9.553159,42.685383,84.356850
2.6055436,0.634483,6.438205,7.031985,9.555201,42.613907,84.371696
2.6075449,0.648848,6.419051,7.046351,9.553862,42.477753,84.228050
2.6095464,0.624906,6.421445,7.079871,9.578624,42.342442,84.441734
2.6115470,0.622511,6.416656,7.094236,9.585885,42.262531,84.458794
2.6135485,0.629694,6.416656,7.118179,9.604086,42.169544,84.395264
2.6155498,0.639271,6.423839,7.139728,9.625491,42.119125,84.316895
2.6175513,0.641666,6.433416,7.168459,9.653361,42.047756,84.304184
2.6195526,0.660820,6.416656,7.170853,9.645273,41.973198,84.120117
2.6215539,0.677580,6.416656,7.192401,9.662465,41.895412,83.972076
2.6235552,0.682368,6.426234,7.216344,9.686988,41.844997,83.938774
2.6255567,0.694340,6.397502,7.237893,9.684897,41.639687,83.805763
2.6275580,0.706311,6.397502,7.249864,9.694712,41.598423,83.699821
2.6295598,0.696734,6.383137,7.264230,9.695304,41.474342,83.770699
2.6315610,0.696734,6.375954,7.280990,9.703145,41.377197,83.763733
2.6335630,0.711100,6.363983,7.288173,9.701721,41.303425,83.624321
2.6355646,0.711100,6.373559,7.292961,9.711601,41.326962,83.633827
2.6375656,0.737437,6.356800,7.283384,9.695380,41.303650,83.382835
2.6395671,0.720677,6.347222,7.300144,9.700449,41.187614,83.522263
2.6415684,0.754197,6.342434,7.283384,9.687258,41.248943,83.218643
2.6435697,0.763774,6.337646,7.290567,9.690277,41.204865,83.128212
2.6455712,0.763774,6.325674,7.316904,9.702298,41.049606,83.115326
2.6475725,0.773351,6.330462,7.300144,9.693551,41.140999,83.035065
2.6495738,0.780534,6.320886,7.290567,9.680661,41.139824,82.960480
2.6515753,0.778139,6.320886,7.290567,9.680468,41.138512,82.981857
2.6535766,0.790111,6.332857,7.292961,9.691059,41.188656,82.888313
2.6555779,0.797293,6.352011,7.285778,9.698777,41.305058,82.845749
2.6575792,0.794899,6.352011,7.297750,9.707578,41.257107,82.867012
2.6595809,0.799688,6.347222,7.276201,9.688644,41.322662,82.819130
2.6615827,0.775745,6.342434,7.269018,9.678164,41.316498,83.026772
2.6635842,0.785322,6.337646,7.249864,9.661419,41.375538,82.936264
2.6655855,0.780534,6.311308,7.240287,9.636577,41.293945,82.949898
2.6675875,0.775745,6.296943,7.230710,9.619586,41.265152,82.976898
2.6695888,0.782928,6.287365,7.211556,9.599504,41.301876,82.901840
2.6715903,0.806871,6.282577,7.163670,9.562426,41.483391,82.681572
2.6735916,0.814053,6.258635,7.158882,9.543730,41.399780,82.589211
2.6755931,0.806871,6.263423,7.125362,9.521150,41.550446,82.659431
2.6775951,0.790111,6.268211,7.127756,9.524687,41.552742,82.815735
2.6795962,0.782928,6.277789,7.134939,9.535772,41.562824,82.891121
2.6815977,0.773351,6.263423,7.156487,9.541690,41.407623,82.961258
2.6835990,0.780534,6.289760,7.142122,9.548834,41.586243,82.925995
2.6856003,0.804476,6.284971,7.125362,9.535136,41.645184,82.705803
2.6876016,0.811659,6.282577,7.101419,9.516287,41.734421,82.638611
2.6896024,0.794899,6.316097,7.115785,9.547740,41.816437,82.826874
2.6916037,0.780534,6.316097,7.132545,9.559053,41.741520,82.955193
2.6936045,0.763774,6.337646,7.201979,9.623804,41.552307,83.128212
2.6956055,0.778139,6.347222,7.295355,9.701285,41.236179,83.010689
2.6976070,0.782928,6.352011,7.340847,9.739047,41.083378,82.973351
2.6996086,0.787716,6.392714,7.391126,9.803878,41.070808,82.975365
2.7016096,0.833208,6.404685,7.427041,9.842518,41.010662,82.587822
2.7036111,0.852362,6.409474,7.429435,9.849080,41.033333,82.424988
2.7056124,0.876305,6.395108,7.477320,9.878038,40.802715,82.197502
2.7076137,0.900247,6.371165,7.506052,9.886506,40.604355,81.957336
2.7096150,0.907430,6.352011,7.506052,9.874831,40.525265,81.869896
2.7116165,0.928979,6.368771,7.539571,9.913092,40.485786,81.701096
2.7136176,0.950527,6.359194,7.580274,9.939990,40.305714,81.498772
2.7156191,0.948133,6.349617,7.587457,9.939119,40.235737,81.507271
2.7176204,0.928979,6.354405,7.630554,9.973306,40.084312,81.682594
2.7196219,0.864333,6.373559,7.632948,9.981544,40.119148,82.277100
2.7216225,0.826025,6.383137,7.668862,10.011903,40.006233,82.626480
2.7236235,0.766168,6.373559,7.731113,10.048850,39.704174,83.145348
2.7256250,0.747014,6.373559,7.743085,10.056623,39.650703,83.315140
2.7276256,0.720677,6.366377,7.781393,10.079693,39.467331,83.541588
2.7296271,0.687157,6.373559,7.812519,10.105933,39.370293,83.846504
2.7316284,0.670397,6.371165,7.805336,10.097745,39.377918,83.993233
2.7336297,0.620117,6.361588,7.822096,10.101462,39.253605,84.432487
2.7356310,0.600963,6.383137,7.838856,10.126858,39.279572,84.621536
2.7376316,0.591386,6.402291,7.822096,10.125425,39.419254,84.722511
2.7396331,0.586597,6.390319,7.802942,10.102780,39.434082,84.755249
2.7416344,0.603357,6.354405,7.721536,10.018214,39.578735,84.575966
2.7436357,0.603357,6.354405,7.721536,10.018214,39.578735,84.575966
2.7456369,0.610540,6.330462,7.666468,9.961037,39.677921,84.491158
2.7476385,0.610540,6.282577,7.589851,9.871645,39.748928,84.449432
2.7496397,0.603357,6.251451,7.573091,9.838516,39.669529,84.487190
2.7516413,0.620117,6.215538,7.515629,9.772519,39.730675,84.302521
2.7536423,0.629694,6.182017,7.472532,9.718672,39.746216,84.183968
2.7556441,0.634483,6.167652,7.439012,9.684080,39.810230,84.126495
2.7576456,0.615329,6.138921,7.410281,9.642470,39.780228,84.276131
2.7596467,0.639271,6.110189,7.374366,9.598144,39.797474,84.027229
2.7616479,0.648848,6.110189,7.336058,9.569386,39.948898,83.938408
2.7636499,0.620117,6.079064,7.307327,9.525576,39.903404,84.175484
2.7656515,0.588992,6.093430,7.283384,9.514435,40.047718,84.478935
2.7676525,0.565049,6.081458,7.285778,9.507154,39.973030,84.691696
2.7696540,0.541106,6.081458,7.285778,9.505761,39.963020,84.915421
2.7716551,0.531529,6.083852,7.283384,9.504918,39.979420,85.006905
2.7736566,0.512375,6.083852,7.307327,9.522227,39.879303,85.185974
2.7756579,0.498009,6.079064,7.307327,9.518406,39.851765,85.316673
2.7776594,0.502798,6.076670,7.321692,9.528164,39.787212,85.269989
2.7796612,0.526740,6.067092,7.319298,9.521512,39.761654,85.038063
2.7816625,0.538712,6.047938,7.309721,9.502620,39.715008,84.909889
2.7836637,0.565049,6.050333,7.302538,9.500151,39.764854,84.664543
2.7856653,0.579414,6.055121,7.319298,9.516951,39.728634,84.534012
2.7876663,0.622511,6.033573,7.336058,9.518890,39.584633,84.109375
2.7896676,0.651243,6.033573,7.357606,9.537426,39.516109,83.839546
2.7916689,0.852362,6.131738,7.520417,9.740708,39.460705,82.086128
2.7936704,1.187560,6.232297,7.937021,10.161109,38.636990,79.211655
2.7956715,1.290514,6.222720,7.989695,10.208961,38.499294,78.283661
2.7976730,1.395862,6.217932,8.051947,10.268640,38.359726,77.347443
2.7996743,1.407834,6.210749,8.107015,10.309175,38.150734,77.228195
2.8016777,1.345582,6.203566,8.154900,10.334273,37.897392,77.761856
2.8036792,1.297697,6.191595,8.181237,10.341784,37.712917,78.162720
2.8056805,1.216292,6.182017,8.200391,10.341331,37.535828,78.869408
2.8076818,1.156435,6.179623,8.217151,10.346334,37.419403,79.400452
2.8096831,1.075029,6.191595,8.217151,10.344713,37.407665,80.150093
2.8116846,0.984047,6.191595,8.138140,10.272950,37.609253,80.969360
2.8136859,0.943344,6.189200,8.099832,10.237352,37.701855,81.333801
2.8156874,0.907430,6.182017,8.032792,10.176764,37.877357,81.649445
2.8176885,0.845179,6.186806,7.987301,10.138435,38.017395,82.220985
2.8196900,0.823631,6.182017,7.886741,10.054670,38.336086,82.411171
2.8216913,0.802082,6.162863,7.771816,9.951148,38.648052,82.584770
2.8236923,0.787716,6.150892,7.728719,9.908939,38.741768,82.702118
2.8256936,0.770957,6.153286,7.613794,9.819734,39.162636,82.858521
2.8276951,0.761379,6.165257,7.525206,9.758013,39.539833,82.959892
2.8296962,0.756591,6.177229,7.455772,9.711803,39.852013,83.017159
2.8316977,0.742225,6.184412,7.386338,9.662083,40.140457,83.156349
2.8336990,0.730254,6.184412,7.302538,9.597255,40.456516,83.265709
2.8357012,0.718282,6.189200,7.249864,9.559428,40.676708,83.380203
2.8377023,0.699128,6.215538,7.190007,9.529842,41.020672,83.582306
2.8397033,0.694340,6.246663,7.122968,9.499452,41.424400,83.657394
2.8417046,0.699128,6.268211,7.091842,9.490705,41.648067,83.635788
2.8437059,0.679974,6.287365,7.046351,9.468072,41.907654,83.827492
2.8457072,0.653637,6.301731,6.979311,9.426020,42.231911,84.078262
2.8477087,0.632089,6.292154,6.962551,9.405736,42.247692,84.263504
2.8497102,0.627300,6.313703,6.929031,9.395096,42.479778,84.325981
2.8517115,0.624906,6.320886,6.871569,9.357487,42.748596,84.353882
2.8537128,0.627300,6.318491,6.869174,9.354272,42.748901,84.330254
2.8557143,0.598569,6.313703,6.847626,9.333333,42.804691,84.584274
2.8577156,0.605752,6.316097,6.835655,9.326639,42.868481,84.521744
2.8597171,0.603357,6.320886,6.835655,9.329727,42.888908,84.547379
2.8617160,0.574626,6.292154,6.869174,9.333111,42.608173,84.781982
2.8637176,0.581809,6.304126,6.873963,9.345152,42.645054,84.727097
2.8657188,0.565049,6.282577,6.881146,9.334893,42.511440,84.860703
2.8677201,0.577020,6.277789,6.914666,9.357146,42.356110,84.748436
2.8697214,0.555472,6.251451,6.945791,9.361261,42.100349,84.922325
2.8717227,0.557866,6.220326,6.969734,9.358465,41.862209,84.875175
2.8737240,0.550683,6.215538,6.981705,9.363779,41.788685,84.936935
2.8757255,0.536318,6.217932,6.986494,9.368106,41.774338,85.070244
2.8777266,0.536318,6.215538,7.010437,9.384390,41.666096,85.068359
2.8797281,0.543500,6.201172,6.988888,9.359193,41.691185,84.991119
2.8817294,0.557866,6.191595,7.012831,9.371598,41.556080,84.851524
2.8837309,0.553077,6.184412,7.008042,9.362986,41.540798,84.889580
2.8857322,0.550683,6.177229,7.010437,9.359895,41.497326,84.905701
2.8877335,0.557866,6.177229,6.996071,9.349566,41.558598,84.839615
2.8897347,0.543500,6.193989,6.993677,9.358013,41.638969,84.985344
2.8917370,0.562655,6.198778,6.991282,9.360526,41.678314,84.813553
2.8937378,0.565049,6.208354,6.998465,9.372377,41.693653,84.799591
2.8957386,0.581809,6.189200,6.964945,9.335693,41.750164,84.629753
2.8977399,0.591386,6.172441,6.960157,9.321617,41.697399,84.527153
2.8997412,0.596174,6.186806,6.957763,9.329655,41.774853,84.495842
2.9017425,0.615329,6.182017,6.972128,9.338445,41.702869,84.315773
2.9037440,0.624906,6.196383,6.996071,9.366466,41.675076,84.241188
2.9057450,0.634483,6.193989,7.000860,9.369103,41.649147,84.151291
2.9077466,0.670397,6.182017,7.000860,9.363696,41.611927,83.810852
2.9097478,0.696734,6.174835,7.027196,9.380592,41.485725,83.562294
2.9117498,0.708705,6.177229,7.041562,9.393828,41.444736,83.455147
2.9137511,0.730254,6.174835,7.029591,9.384935,41.493645,83.255363
2.9157526,0.840390,6.162863,7.029591,9.386282,41.502937,82.234833
2.9177537,0.950527,6.148498,7.020014,9.380198,41.549194,81.211929
2.9197552,1.228263,6.110189,7.022408,9.389210,41.589203,78.633949
2.9217563,1.465296,6.126949,7.027196,9.437589,41.875538,76.550003
2.9237580,1.529942,6.131738,7.046351,9.465199,41.888268,75.990082
2.9257593,1.573039,6.179623,7.115785,9.554925,41.864578,75.718521
2.9277608,1.556279,6.227509,7.144516,9.604581,41.938255,75.968941
2.9297621,1.434171,6.306520,7.206767,9.683312,41.905617,77.188210
2.9317636,1.285726,6.373559,7.261836,9.747288,41.839962,78.594902
2.9337649,1.201926,6.421445,7.307327,9.801867,41.797630,79.398399
2.9357662,1.022355,6.490879,7.395915,9.893244,41.619480,81.049080
2.9377675,0.948133,6.505245,7.474926,9.954481,41.330677,81.707588
2.9397690,0.924190,6.495667,7.496474,9.962176,41.193153,81.902420
2.9417701,0.859545,6.464542,7.534783,9.965042,40.876537,82.426208
2.9437716,0.859545,6.404685,7.556331,9.942683,40.536758,82.356255
2.9457729,0.852362,6.361588,7.565908,9.921658,40.309155,82.368637
2.9477742,0.821236,6.292154,7.553937,9.865475,40.031208,82.563934
2.9497755,0.826025,6.205960,7.529994,9.792706,39.741280,82.418388
2.9517763,0.814053,6.186806,7.539571,9.786950,39.612888,82.504143
2.9537778,0.785322,6.131738,7.522811,9.736921,39.411442,82.701576
2.9557793,0.756591,6.103006,7.501263,9.699900,39.345760,82.933090
2.9577804,0.739831,6.088641,7.484503,9.676605,39.334045,83.071953
2.9597819,0.656031,6.055121,7.489292,9.653205,39.119225,83.816513
2.9617832,0.593780,6.057515,7.443800,9.615416,39.271717,84.401543
2.9637847,0.574626,6.050333,7.412675,9.585639,39.347897,84.574646
2.9657860,0.531529,6.023995,7.379155,9.540596,39.335461,84.957550
2.9677873,0.531529,6.055121,7.343241,9.532586,39.616436,84.983337
2.9697886,0.476461,6.064698,7.328875,9.524704,39.694614,85.507904
2.9717891,0.373507,6.093430,7.304933,9.520054,39.886120,86.492348
2.9737906,0.328016,6.112584,7.307327,9.532487,39.953053,86.928322
2.9757917,0.225062,6.150892,7.302538,9.550455,40.126156,87.904472
2.9777937,0.153234,6.150892,7.254653,9.512462,40.301872,88.572922
2.9797952,0.134079,6.150892,7.235498,9.497573,40.374557,88.751244
2.9817965,0.155628,6.146103,7.142122,9.423838,40.722496,88.549500
2.9837978,0.169994,6.129344,7.115785,9.393196,40.751610,88.411346
2.9857991,0.203513,6.124555,7.079871,9.363555,40.877609,88.096817
2.9878001,0.260976,6.110189,7.005648,9.299550,41.120167,87.554291
2.9898016,0.282524,6.069487,6.964945,9.242779,41.100700,87.334900
2.9918027,0.306467,6.071881,6.912271,9.205496,41.332874,87.110550
2.9938042,0.347170,6.043149,6.869174,9.155640,41.386486,86.712059
2.9958055,0.402238,6.019207,6.864386,9.138515,41.309994,86.176849
2.9978068,0.402238,6.026390,6.873963,9.150438,41.304111,86.181389
2.9998081,0.421392,6.023995,6.869174,9.146128,41.318817,85.998543
3.0018156,0.447729,6.038361,6.878752,9.164033,41.355457,85.759422
3.0038166,0.450124,6.043149,6.873963,9.163713,41.398479,85.740196
3.0058181,0.466884,6.064698,6.912271,9.207500,41.347054,85.597832
3.0078192,0.469278,6.067092,6.979311,9.259623,41.084953,85.577087
3.0098207,0.459701,6.052727,7.017620,9.278675,40.859417,85.656761
3.0118220,0.490826,6.055121,7.072688,9.323536,40.660454,85.365753
3.0138235,0.514769,6.033573,7.091842,9.325407,40.492931,85.123482
3.0158246,0.531529,6.057515,7.154093,9.389199,40.363659,84.985306
3.0178266,0.593780,6.040755,7.221133,9.433348,40.049400,84.386108
3.0198278,0.634483,6.043149,7.259441,9.466875,39.930328,84.006355
3.0218291,0.689551,6.045544,7.307327,9.509001,39.783825,83.492996
3.0238304,0.758985,6.040755,7.374366,9.562848,39.542957,82.838654
3.0258319,0.782928,6.069487,7.386338,9.592165,39.642639,82.649773
3.0278332,0.857150,6.074275,7.443800,9.645812,39.492016,81.967934
